bank_name,branch_name,location,review,rating,date,sentiment_label,dominant_topic
Attijariwafa Bank,"Attijariwafa Bank - MX4Q+74Q, Bd 18 Novembre, Marrakech","MX4Q+74Q, Bd 18 Novembre, Marrakech","The employees of the November 18 branch have a good reputation in treating customers. This is my observation since I joined this branch, so I thank them.",4,2014-01-16T09:12:27.981559Z,positive,Problèmes de communication (appels non répondus)
Attijariwafa Bank,"Attijariwafa Bank - MX4Q+74Q, Bd 18 Novembre, Marrakech","MX4Q+74Q, Bd 18 Novembre, Marrakech",Very lousy service,1,2024-01-23T12:35:45.250865Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - JXWX+6W2, Bd Allal Al Fassi, Marrakech","JXWX+6W2, Bd Allal Al Fassi, Marrakech","Personnels are not professional, and they show no respect. VERY VERY BAD SERVICE 👎👎😡😡",1,2024-08-05T11:02:02.497601Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - JXWX+6W2, Bd Allal Al Fassi, Marrakech","JXWX+6W2, Bd Allal Al Fassi, Marrakech","I just want to understand is it the team that serves customers or is it the customers who work for this team.
The charge of private customers needs to be taught politeness because a suit and tie has never made the man.",1,2025-01-30T12:04:46.088956Z,neutral,Ouverture de compte en agence
Attijariwafa Bank,"Attijariwafa Bank - JXWX+6W2, Bd Allal Al Fassi, Marrakech","JXWX+6W2, Bd Allal Al Fassi, Marrakech","The employees are completely unreachable by telephone and even when you complain to customer service, even the manager of the agency who is supposed to ensure that his customers are properly taken care of. A request not processed for more than 5 months. I do not recommend this agency and AttijariWafa Bank.",1,2024-11-13T12:28:07.265808Z,positive,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - JXWX+6W2, Bd Allal Al Fassi, Marrakech","JXWX+6W2, Bd Allal Al Fassi, Marrakech","Many thanks to Mr Abdelillah at the Daoudiate agency financial center, someone who was attentive, efficient and very professional, I strongly encourage him, Good luck to him and I wish him a bright future.
Samira",5,2024-11-17T21:48:30.022043Z,positive,Problèmes de communication (appels non répondus)
Attijariwafa Bank,"Attijariwafa Bank - JXWX+6W2, Bd Allal Al Fassi, Marrakech","JXWX+6W2, Bd Allal Al Fassi, Marrakech","Employees too slow. No respect. A security guard who doesn't do his job properly, he has to maintain order, but...",1,2024-07-02T12:36:16.337458Z,positive,Service client négatif
Guichet Automatique,"Guichet Automatique - J2M5+C5Q, Av. El Glaoui, Marrakech","J2M5+C5Q, Av. El Glaoui, Marrakech","Very convenient, and quick, there was a queue, but I was the one took long time to figure out the ATM, my issue, not the machine. The machine will show how much the fee that they are going to charge, if you don't like it, you don't withdrawal cash there. For me it's a good deal, airport charge me a lot of more.",4,2024-12-19T15:39:51.892256Z,positive,Avis positifs et satisfaction client
Guichet Automatique,"Guichet Automatique - J2M5+C5Q, Av. El Glaoui, Marrakech","J2M5+C5Q, Av. El Glaoui, Marrakech",Pretty safe ATM for tourists. We saw a group have issues with their cards but it worked fine for us,4,2024-11-26T09:25:35.546555Z,positive,Opérations bancaires et accès aux services
Guichet Automatique,"Guichet Automatique - J2M5+C5Q, Av. El Glaoui, Marrakech","J2M5+C5Q, Av. El Glaoui, Marrakech","CLOSED ON SUNDAYS. This is true for all the ATMs we tried in Marrakech. They simply don't keep money in the machines on Sundays even though they're accessible from the street, and this is not explained anywhere. So prepare ahead. The same ATM worked perfectly on Monday morning.",4,2024-01-22T14:37:46.764418Z,positive,Opérations bancaires et accès aux services
Guichet Automatique,"Guichet Automatique - J2M5+C5Q, Av. El Glaoui, Marrakech","J2M5+C5Q, Av. El Glaoui, Marrakech",The worst bank that you can ever try. all the workers are not there to help you they're there to make your experience worse.,1,2024-10-07T12:30:25.342762Z,negative,Service client négatif
Guichet Automatique,"Guichet Automatique - J2M5+C5Q, Av. El Glaoui, Marrakech","J2M5+C5Q, Av. El Glaoui, Marrakech",Worked for me Nov 2024. Commission around 30MAD.,4,2024-11-02T11:46:20.261906Z,neutral,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - JXHW+H7W, Av. Moulay El Hassan, Marrakech","JXHW+H7W, Av. Moulay El Hassan, Marrakech",Bad service,1,2023-11-14T14:29:55.364403Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - JXHW+H7W, Av. Moulay El Hassan, Marrakech","JXHW+H7W, Av. Moulay El Hassan, Marrakech",Do not answer the phone or emails. No customer service follow-up missing. Zero!!!!!,1,2024-10-31T11:59:59.549219Z,negative,Problèmes de communication (appels non répondus)
Banque Populaire,"Banque Populaire - JXHW+H7W, Av. Moulay El Hassan, Marrakech","JXHW+H7W, Av. Moulay El Hassan, Marrakech","Contrary to previous opinions, I would like to thank the entire team at the El Menara agency for their kindness, professionalism and diligence. They were all a great help to us in finding emergency solutions. Thanks again to Ms. Houssa and her team!",5,2024-05-25T07:57:14.490840Z,positive,Ouverture de compte en agence
Banque Populaire,"Banque Populaire - JXHW+H7W, Av. Moulay El Hassan, Marrakech","JXHW+H7W, Av. Moulay El Hassan, Marrakech","Agency very poorly managed the total mess, to renew my bank card more than 6 months late and going to the agency for the nth time, The service is mediocre, treating customers with a lot of arrogance. I will change banks as soon as possible.",1,2018-04-09T17:25:43.600Z,negative,Service client négatif
Banque Populaire,"Banque Populaire - JXHW+H7W, Av. Moulay El Hassan, Marrakech","JXHW+H7W, Av. Moulay El Hassan, Marrakech","TO AVOID.... the employee steals from tourist customers during the exchange BRAVO!!!!
She puts SHAME.",1,2024-01-27T22:36:31.727750Z,negative,Opérations bancaires et accès aux services
Siège Régional,"Siège Régional - BP 480 Bd Abdelkrim Al Khattabi, Marrakech","BP 480 Bd Abdelkrim Al Khattabi, Marrakech","In 2024 and the people of this agency deliver the worst customer service ever.

YOU SHOULD PAY ATTENTION BEFORE VISITING THIS AGENCY AND DON'T LOSE TIME AND MONEY.

حسبي الله ونعم الوكيل",1,2024-10-25T11:16:05.954920Z,negative,Service client négatif
Siège Régional,"Siège Régional - BP 480 Bd Abdelkrim Al Khattabi, Marrakech","BP 480 Bd Abdelkrim Al Khattabi, Marrakech",Hello every1 i am with bank popular more then 10 year when I bought my 1 flat my Morgage was done in 1 month tht was 7 year ago now I am Trying to get a new Morgage I put my application 3 month ago and they still looking in to a I have sent to 3 diffent cities with my 2 young kids it really bad service now they replay back to me after 3 month they r telling me they want more paper really bad service I have a very bad experience with them un professional like is a new bank they been there long time should be professional plese do some work make ur bank proud not un professional I would give u out of 100 only 1 score cause I beeen waiting long enough I think hope thinks will change after this message many thanks everyone,1,2018-01-10T19:36:04.696Z,positive,Temps d'attente et expérience générale
Siège Régional,"Siège Régional - BP 480 Bd Abdelkrim Al Khattabi, Marrakech","BP 480 Bd Abdelkrim Al Khattabi, Marrakech",1 hour queue,1,2025-02-03T12:41:51.195464Z,neutral,Service client négatif
Siège Régional,"Siège Régional - BP 480 Bd Abdelkrim Al Khattabi, Marrakech","BP 480 Bd Abdelkrim Al Khattabi, Marrakech",Terrible service they keep customers waiting while they're chattering with each other and they're rude,1,2022-02-02T14:32:21.048240Z,negative,Service client négatif
Siège Régional,"Siège Régional - BP 480 Bd Abdelkrim Al Khattabi, Marrakech","BP 480 Bd Abdelkrim Al Khattabi, Marrakech",Horrible. So rude.,1,2021-02-01T10:54:32.126990Z,negative,Service client négatif
Caisse De,"Caisse De - JXHV+47J, Marrakesh","JXHV+47J, Marrakesh",Ok,5,2020-01-31T22:54:07.277814Z,positive,Service client négatif
Caisse De,"Caisse De - JXHV+47J, Marrakesh","JXHV+47J, Marrakesh","Thank you for the welcome, it was quick.",5,2024-10-22T12:12:59.091827Z,positive,Temps d'attente et expérience générale
Caisse De,"Caisse De - JXHV+47J, Marrakesh","JXHV+47J, Marrakesh",Alright,3,2021-08-28T00:00:58.698254Z,positive,Avis positifs et satisfaction client
Attijariwafa Bank,"Attijariwafa Bank - 213 Av. Mohammed V, Marrakech","213 Av. Mohammed V, Marrakech","I went here after having issues opening an account at other Attijariwafa banks. This is the bank where the director for all the banks of Gueliz works…

She has not called as she said she would. The director at the bank where I began to open my account has not called me as he said he would. And the woman I worked with to begin to open my account has not called me despite saying she would. Welcome to doing business in Morocco.

Despite going in almost every day for 2 weeks, no progress has been made.

Incredibly unprofessional organization. An embarrassment to the country and to the royal family.",1,2024-05-21T11:17:44.238512Z,negative,Ouverture de compte en agence
Attijariwafa Bank,"Attijariwafa Bank - 213 Av. Mohammed V, Marrakech","213 Av. Mohammed V, Marrakech",If you are reading this then please don't open an account with these amateurs. There is no que system as a minimum so you will wait hours in line only for others to keep cutting in front of you. The women at the desk next to the entry door doesn't even know what a que is and welcomes people cutting in the line. If management reads this then it's time to go undercover to audit these incompetent workers and stone age system where people fight to get service.,1,2022-10-14T10:42:22.589059Z,negative,Temps d'attente et expérience générale
Attijariwafa Bank,"Attijariwafa Bank - 213 Av. Mohammed V, Marrakech","213 Av. Mohammed V, Marrakech","Bad service, they make you wait for a long time to tell you to come back later.
I came two times and the responsibles weren't present.
I hope they improve the service.",1,2024-04-16T10:52:23.702813Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 213 Av. Mohammed V, Marrakech","213 Av. Mohammed V, Marrakech",The worst agency in Marrakech. ATM keep your card. Have to wait hours with no customer services in front of the bank open for business to get it back.,1,2021-08-02T13:11:04.547653Z,negative,Service client négatif
Attijariwafa Bank,"Attijariwafa Bank - 213 Av. Mohammed V, Marrakech","213 Av. Mohammed V, Marrakech",0,1,2025-03-07T12:48:33.054408Z,neutral,Service client négatif
Umnia Bank,"Umnia Bank - El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","As usual, for the slightest
information, you have to expect more than an hour of waiting (sometimes standing since they do not have enough chairs) in an agency without air conditioning. One advisor for 11 people...A bad experience and disappointing customer service. A bank to avoid!!",1,2024-10-22T14:43:18.739478Z,negative,Service client négatif
Umnia Bank,"Umnia Bank - El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","Good experience since 2019, the treatment of staff is better than other banks, the agencies are very clean and well organized, the contributions are clear. I recommend it",5,2024-10-07T13:59:09.378007Z,positive,Opérations bancaires et accès aux services
Umnia Bank,"Umnia Bank - El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","Hello, I will regretfully keep a bad memory during my visit to your bank for a car loan simulation, I was failed without hesitation when I presented to the customer manager my sector of work (call center) without study with me but repayment capabilities. So it will be a zero star.",1,2023-07-05T14:06:38.921118Z,negative,Temps d'attente et expérience générale
Umnia Bank,"Umnia Bank - El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","El Khattabi et, Angle Bd Abdelkrim, Bd Moulay Rachid, Marrakech","Good morning,

Here is some feedback which I hope will help many people avoid disappointment.

If I could give 0 stars I would of course do so!

Context :

As part of the acquisition of real estate, I wanted to go through an ""Islamic"" bank for my credit application

Result :

When creating my account everything went pretty well, I explained the context well, namely that I don't have much time and that I wanted to apply for credit with Umnia

I am given the documents to bring back, everything is fine, my file is done, so I take it back to the customer service representative who tells me a deadline of 3 weeks

3 weeks later, I come back to ask if the answer has arrived
Advisor's response: no, the analyst hasn't looked at it yet, I still had to come so that the advisor could look in her space to see the progress of the file

But at that moment, I tell myself that a little delay is not serious

So I come back a week later, we take the same ones and we start knowing again I'll come back because otherwise I could die to get an answer
The advisor waits for me to come to look in her space, I tell her however that it would not be bad to restart and that basically I was told 3 weeks and that I had made it clear that I had a time constraint

I'll pass you the round trips with the same result that I no longer count

After a while, I start to lose my patience and I point out that it is not serious to wait for me to come to restart
To wait for me to come and not pick up your phone to keep me informed
And clearly not respecting the deadline initially given
And finally that with other banks it is max 10 days

Response from the advisor:

The deadline is for information purposes only.
It's not me, it's the analyst, I can't do anything except restart
If you are not happy go see the agency director
Well go to the other bank

So, I go see the agency director who is there for 10 minutes during the day at the office and I explain the situation to him.

Director's response:

Okay, I'm going to restart on my own and I'll call you back tomorrow

The next day of course no response

in the end, hang on, tell me, see the advisor who was not at all aware that the file had been given back to her and who did not want to take it back

In short, seeing the seriousness of the director we understand the behavior of the advisors

Summary of the operation:

I got my file back
I wasted 2 months of my time
I lost money in taxis
I lost 8,500 dhs of tax exemption because of the time it took Umnia",1,2021-06-28T14:58:03.910004Z,negative,Ouverture de compte en agence
