bank_name,branch_name,location,review,rating,date,sentiment_label
Bmci,"Bmci - 5 boulevard Bir Anzarane, Bouznika","5 boulevard Bir Anzarane, Bouznika","A wait that lasted more than half an hour for no apparent reason
The treatment of a client took half an hour",1,2020-04-13T12:14:17.437302Z,negative
Bmci,"Bmci - 5 boulevard Bir Anzarane, Bouznika","5 boulevard Bir Anzarane, Bouznika","A bank in the city center with an ATM
Bank at downtown with ATM",3,2019-03-23T21:24:16.573094Z,neutral
Bank of,"Bank of Africa - Agence Ouazzane - QCX7+8H8, Av. Mohamed V, Ouazzane","QCX7+8H8, Av. Mohamed V, Ouazzane",No responses to phone calls. out of service.,1,2018-02-08T14:01:36.532Z,negative
Bank of,"Bank of Africa - Agence Ouazzane - QCX7+8H8, Av. Mohamed V, Ouazzane","QCX7+8H8, Av. Mohamed V, Ouazzane",Good service,3,2021-07-07T08:01:52.799251Z,positive
Bank of,"Bank of Africa - Agence Ouazzane - QCX7+8H8, Av. Mohamed V, Ouazzane","QCX7+8H8, Av. Mohamed V, Ouazzane",Wuazzane,5,2020-06-03T23:37:51.211014Z,neutral
Bank of,"Bank of Africa - Agence Ouazzane - QCX7+8H8, Av. Mohamed V, Ouazzane","QCX7+8H8, Av. Mohamed V, Ouazzane","A bank in a good location, but the performance is poor in terms of services",2,2016-10-30T22:34:52.596Z,negative
Bank of,"Bank of Africa - Agence Ouazzane - QCX7+8H8, Av. Mohamed V, Ouazzane","QCX7+8H8, Av. Mohamed V, Ouazzane",Poor service,1,2024-06-20T15:59:21.776660Z,negative
Attijari wafa,"Attijari wafa bank - QCWC+VJV, Province of Ouezzane","QCWC+VJV, Province of Ouezzane",Not good,1,2024-01-12T22:12:12.453508Z,negative
Attijari wafa,"Attijari wafa bank - QCWC+VJV, Province of Ouezzane","QCWC+VJV, Province of Ouezzane",A big problem in dealing with customers is that you feel in your head that Ella is working with them,1,2025-02-03T17:46:21.958197Z,negative
Attijari wafa,"Attijari wafa bank - QCWC+VJV, Province of Ouezzane","QCWC+VJV, Province of Ouezzane","Bad service, bad complaints processing, I unsubscribe straight away",1,2023-10-19T12:50:41.439480Z,negative
Attijari wafa,"Attijari wafa bank - QCWC+VJV, Province of Ouezzane","QCWC+VJV, Province of Ouezzane",How many sons?,1,2018-02-23T09:02:16.197Z,neutral
Attijari wafa,"Attijari wafa bank - QCWC+VJV, Province of Ouezzane","QCWC+VJV, Province of Ouezzane","The most disgusting thing about waiting is Wafa Bank, even it has my friend's back",2,2021-09-07T11:55:59.797549Z,negative
Banque Populaire,"Banque Populaire - Agence Dar Dmana - QCXF+7FV, R408, Ouazzane","QCXF+7FV, R408, Ouazzane","Very poor service.
3 visits to the agency to change my telephone number associated with the account. Without success.
I ended up domiciling my account with another agency.
Staff too poor and prioritize passage without respecting the order of arrival. Not counting the staff who arrive at the time that suits them, the workforce is already automatically reduced given the number of people using the agency.
To flee...",1,2022-10-19T11:45:38.813789Z,negative
Banque Populaire,"Banque Populaire - Agence Dar Dmana - QCXF+7FV, R408, Ouazzane","QCXF+7FV, R408, Ouazzane","The Central People's Bank in Ouazzane, downtown, is the first to be established as a branch of the People's Bank in the city. Today it operates with great improvement, better than before, and has two automatic withdrawal counters 24/24.",4,2017-11-28T18:30:21.755Z,positive
Banque Populaire,"Banque Populaire - Agence Dar Dmana - QCXF+7FV, R408, Ouazzane","QCXF+7FV, R408, Ouazzane",A normal welcome. There's nothing special in terms of equipment.,2,2021-06-24T18:48:20.620275Z,positive
Banque Populaire,"Banque Populaire - Agence Dar Dmana - QCXF+7FV, R408, Ouazzane","QCXF+7FV, R408, Ouazzane",Overall good handling and a big improvement over before.,5,2017-06-29T12:51:06.149Z,positive
Banque Populaire,"Banque Populaire - Agence Dar Dmana - QCXF+7FV, R408, Ouazzane","QCXF+7FV, R408, Ouazzane",Like others,1,2018-02-14T23:48:08.174Z,positive
Banque Populaire,"Banque Populaire - C9FM+9CQ, Agadir","C9FM+9CQ, Agadir",good,5,2018-10-28T00:26:32.010577352Z,positive
Société Générale,"Société Générale Bank - Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir",Just a bank,3,2018-01-01T11:59:59.575Z,neutral
Société Générale,"Société Générale Bank - Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","I am an SGMB customer at the El Houda Agadir agency and I can only congratulate you on the work of the entire team, from the counter to the agency director, whom I salute Mr. Bendriouich, a rigorous, responsive agency that listens to its customers .
Thank you Mr. Bendriouich for your seriousness and professionalism.",5,2021-03-31T07:56:38.749291Z,positive
Société Générale,"Société Générale Bank - Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir",very fast service and best director of the bank is MR khalid BENDRIOUICH,5,2023-10-10T10:48:50.510371Z,positive
Société Générale,"Société Générale Bank - Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir",Societe Generale Bank. Credit. Exchange. Bank account and all banking transactions,5,2017-04-17T18:48:31.149Z,positive
Société Générale,"Société Générale Bank - Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir","Lot N° 52 B angle route de Tassila et Rue ifrane, Agadir",Beautiful,5,2017-03-19T03:00:29.303Z,positive
CIH BANK,"CIH BANK - 1Er, 30 Av. Moulay Hassan I, Agadir","1Er, 30 Av. Moulay Hassan I, Agadir","Manque de respect. On parle aux clients comme si s’était des mendiant. Conseiller en pause de 2h. Agence sale mal entretenue. Chef d'agence en congé de 8semaines !!!!

Lack of respect. They talk to us clients with outmost disrespect as if we were beggers and not paying clients. Personnel in 2h lunch break!!! Whene we ask for director they say he wont be back until february (i was there in december 22nd)",1,2022-12-22T12:31:50.390812Z,positive
CIH BANK,"CIH BANK - 1Er, 30 Av. Moulay Hassan I, Agadir","1Er, 30 Av. Moulay Hassan I, Agadir","If I could give 0 I would, so disrespectful and rude, and so slow!!",1,2024-09-30T08:19:53.871670Z,negative
CIH BANK,"CIH BANK - 1Er, 30 Av. Moulay Hassan I, Agadir","1Er, 30 Av. Moulay Hassan I, Agadir",I didn't like the janitor. He was a little mean and unprofessional.Other than that everything else is good.,2,2022-02-17T19:35:19.640225Z,positive
CIH BANK,"CIH BANK - 1Er, 30 Av. Moulay Hassan I, Agadir","1Er, 30 Av. Moulay Hassan I, Agadir",I think you should review how you treat your clients,2,2022-11-28T00:48:57.894346Z,positive
CIH BANK,"CIH BANK - 1Er, 30 Av. Moulay Hassan I, Agadir","1Er, 30 Av. Moulay Hassan I, Agadir",Very bad service and there is no respect for costumers,1,2022-05-22T10:31:51.401Z,negative
Société Générale,"Société Générale Bank - 16 Rue Allal Ben Abdallah, Agadir","16 Rue Allal Ben Abdallah, Agadir","Hello, this is the third time that I have had a problem with my account and I
wanted to contact my bank agency agadir talborjt
They never answered me via the landline sometimes we are far away and we wanted to resolve our problem by telephone as now I am surprised to have found a withdrawal of 3000 dhs from my account which I did not make",1,2023-10-11T10:04:18.967052Z,negative
Société Générale,"Société Générale Bank - 16 Rue Allal Ben Abdallah, Agadir","16 Rue Allal Ben Abdallah, Agadir",Société Générale has a very very disappointing service they do not answer calls when making a complaint to open an account they are always present to complain they are always absent I am absolutely not satisfied with their services I even closed my account at because of their disrespectful behavior... sucks 👎🏽,1,2020-06-22T12:48:40.465366Z,negative
Société Générale,"Société Générale Bank - 16 Rue Allal Ben Abdallah, Agadir","16 Rue Allal Ben Abdallah, Agadir",I don't see the point in having a landline number if no one ever answers!!! It's disappointing and annoying.,1,2022-07-15T11:15:29.673296Z,negative
Société Générale,"Société Générale Bank - 16 Rue Allal Ben Abdallah, Agadir","16 Rue Allal Ben Abdallah, Agadir","My personal opinion, I do not recommend this bank, their services are below zero",1,2022-09-12T09:26:33.448999Z,negative
Société Générale,"Société Générale Bank - 16 Rue Allal Ben Abdallah, Agadir","16 Rue Allal Ben Abdallah, Agadir",Agency Banking of SG MB,4,2016-12-06T12:49:40.041Z,neutral
Attijariwafa Bank,"Attijariwafa Bank - 9CXX+W65، Avenue Al Farabi, Agadir","9CXX+W65، Avenue Al Farabi, Agadir",Terrible and no professional service!! 10 people wait only one desk work. Other bank workers try to look like hard working 🤣 no recommend,1,2024-09-02T09:36:18.486080Z,negative
Attijariwafa Bank,"Attijariwafa Bank - 9CXX+W65، Avenue Al Farabi, Agadir","9CXX+W65، Avenue Al Farabi, Agadir","you will wait and wait and wait, no turn organisation , small reception , only 6 seats available , dont go on fridays , it's really awful.",1,2023-08-25T13:40:26.179325Z,negative
Attijariwafa Bank,"Attijariwafa Bank - 9CXX+W65، Avenue Al Farabi, Agadir","9CXX+W65، Avenue Al Farabi, Agadir","Bad service,  waiting for ever for ur turn,  not recommended at all.",1,2020-07-28T13:37:25.312716Z,negative
Attijariwafa Bank,"Attijariwafa Bank - 9CXX+W65، Avenue Al Farabi, Agadir","9CXX+W65، Avenue Al Farabi, Agadir",very bad service incompetent crew,1,2021-11-03T13:28:34.208588Z,negative
Attijariwafa Bank,"Attijariwafa Bank - 9CXX+W65، Avenue Al Farabi, Agadir","9CXX+W65، Avenue Al Farabi, Agadir",Bad Service,2,2024-05-02T23:39:53.882203Z,negative
Crédit du,"Crédit du Maroc - Place des Taxis -Imm. Bakrim -Q.I., Agadir","Place des Taxis -Imm. Bakrim -Q.I., Agadir",Good service,4,2017-10-17T22:27:41.283Z,positive
Crédit du,"Crédit du Maroc - Place des Taxis -Imm. Bakrim -Q.I., Agadir","Place des Taxis -Imm. Bakrim -Q.I., Agadir","I would like to address this complaint to you concerning an unfortunate incident that occurred during my visit to the Agency.

In fact, I traveled to your agency to make a payment during my lunch break. However, when my turn arrived, the cashier suddenly closed her session and left the agency without informing me of the situation. I learned from a colleague that it was on lunch break, although the opening hours mentioned on Google indicate that you remain open permanently until 4 p.m.

I left the other side of town, specifically to go to this agency based on the information available online. This situation was not only a waste of time (1 hour waiting on site), but also a total lack of respect towards me.

I expressed my dissatisfaction on site and asked to make a complaint, but I was advised to wait for the manager.

I am disappointed to see such a lack of quality of service. I hope that you will take the necessary measures to avoid the recurrence of such incidents in the future (provide 2 cashiers for example or indicate that you are closed)",1,2023-12-04T19:44:26.288455Z,negative
Crédit du,"Crédit du Maroc - Place des Taxis -Imm. Bakrim -Q.I., Agadir","Place des Taxis -Imm. Bakrim -Q.I., Agadir","Shalom
I do not recommend this bank Al Mouqouama
to Moroccans living abroad especially he finds an excuse of Covid. I understand you of course in this health context of the pandemic but it has already been 12 days since I tried to contact them without success. No response to my email request. No response to landline and cell phone calls. It's shameful. You are not serving customers outside Morocco.",5,2021-09-17T12:57:28.718986Z,negative
Crédit du,"Crédit du Maroc - Place des Taxis -Imm. Bakrim -Q.I., Agadir","Place des Taxis -Imm. Bakrim -Q.I., Agadir",GOOD,3,2016-10-07T14:27:33.518Z,positive
Crédit du,"Crédit du Maroc - Place des Taxis -Imm. Bakrim -Q.I., Agadir","Place des Taxis -Imm. Bakrim -Q.I., Agadir",Beautiful agency,5,2017-02-27T07:40:19.621Z,positive
BRINKS MAROC-agadir-,"BRINKS MAROC-agadir- - 9FMM+8J3, tasilla, Dcheira El Jihadia","9FMM+8J3, tasilla, Dcheira El Jihadia",good,5,2019-01-20T12:10:04.322691899Z,positive
Banque Populaire,"Banque Populaire - 9CXX+V7M, Rue 914, Agadir","9CXX+V7M, Rue 914, Agadir",Smal bank,3,2019-12-21T20:15:52.713977Z,neutral
Banque Populaire,"Banque Populaire - 9CXX+V7M, Rue 914, Agadir","9CXX+V7M, Rue 914, Agadir",Bad service !!,1,2019-08-23T14:17:42.438998Z,negative
Banque Populaire,"Banque Populaire - 9CXX+V7M, Rue 914, Agadir","9CXX+V7M, Rue 914, Agadir",good,5,2019-10-01T16:01:16.561686Z,positive
Banque Populaire,"Banque Populaire - 9CXX+V7M, Rue 914, Agadir","9CXX+V7M, Rue 914, Agadir",worst bp agency!! endless wait!! director still absent!!,1,2022-09-08T14:23:40.773565Z,negative
Banque Populaire,"Banque Populaire - 9CXX+V7M, Rue 914, Agadir","9CXX+V7M, Rue 914, Agadir","Incompetent employees of incomparable weakness subhana lah in the morning supposedly, anarchy and disorder worse in the absence of a control system the guard of the agency who takes money to smuggle people
Questions:
a little power was given to him by who?
and why the agency employees say nothing since it damages the reputation of the BP",1,2023-03-06T11:42:21.407138Z,negative
Banque Populaire,"Banque Populaire - 27 Bd 11 Janvier, Agadir","27 Bd 11 Janvier, Agadir",WORST SERVICE EVER,1,2023-07-27T14:16:44.417577Z,negative
Banque Populaire,"Banque Populaire - 27 Bd 11 Janvier, Agadir","27 Bd 11 Janvier, Agadir",service mal,1,2023-07-27T15:27:23.734320Z,neutral
Banque Populaire,"Banque Populaire - 27 Bd 11 Janvier, Agadir","27 Bd 11 Janvier, Agadir",Service lent,1,2023-10-16T12:31:37.795561Z,neutral
Banque Populaire,"Banque Populaire - 27 Bd 11 Janvier, Agadir","27 Bd 11 Janvier, Agadir","..very warm welcome, excellent service, keep up the good work..",5,2024-08-17T01:11:35.366260Z,positive
Banque Populaire,"Banque Populaire - 27 Bd 11 Janvier, Agadir","27 Bd 11 Janvier, Agadir",unpleasant staff lousy service,1,2023-07-27T14:38:57.239205Z,negative
CIH BANK,"CIH BANK - Lot 34, Ave Abderrahim Bouabid, Agadir","Lot 34, Ave Abderrahim Bouabid, Agadir","The service is so bad 👎, and he behaves badly with customers.",1,2024-05-28T17:18:56.813612Z,negative
CIH BANK,"CIH BANK - Lot 34, Ave Abderrahim Bouabid, Agadir","Lot 34, Ave Abderrahim Bouabid, Agadir","I had a bad experience with the branch manager trying to enquire about opening a USD account. I felt unwelcome there and the clueless unprofessional manager didn't want to help with any information. I left the branch, went to another one close to where I live, and that was where I was able to open an account with the help of a more friendly and professional agent.",1,2019-12-25T11:39:38.290902Z,negative
CIH BANK,"CIH BANK - Lot 34, Ave Abderrahim Bouabid, Agadir","Lot 34, Ave Abderrahim Bouabid, Agadir","Very bad customer service, the director is an unprofessional and rude to customers and employees, he has no time mostly out for a coffee or a cigarette",1,2022-05-07T19:50:38.772950Z,negative
CIH BANK,"CIH BANK - Lot 34, Ave Abderrahim Bouabid, Agadir","Lot 34, Ave Abderrahim Bouabid, Agadir","Bad costumer's service, it's a place to avoid, not recommend.",1,2021-10-28T04:43:11.750344Z,negative
CIH BANK,"CIH BANK - Lot 34, Ave Abderrahim Bouabid, Agadir","Lot 34, Ave Abderrahim Bouabid, Agadir","Bad ,They always have problems with their bank system .",1,2022-05-26T05:34:28.247097Z,negative
Al Barid,"Al Barid Bank Bensergao - 9CVJ+6F4, Agadir","9CVJ+6F4, Agadir",It would be better to delete this Bensercao postal center if the central administration cannot recruit it with competent employees and a sufficient number of them. Bensercao has no need for employees with a smile on their faces and they do not care about the citizens who are clients of the agency and the source of funding for Morocco Post.... So I ask you to either treat us in a humane manner befitting the name and history of Morocco Post or delete it completely so that we can rest from the torment of waiting and excessive use of the authority to procrastinate and dismiss. The eyes...,2,2018-06-28T10:15:37.540Z,positive
